id;Item;AHPrice;BuyPrice;Respawn;Qty;Seller
2531;Great Axe;None;56169;0;0;Ealyshia Dewwhisper
2533;War Maul;None;61107;0;0;Ealyshia Dewwhisper
159;Refreshing Spring Water;50;25;0;0;Fyrenna
1179;Ice Cold Milk;None;125;0;0;Fyrenna
1205;Melon Juice;None;500;0;0;Fyrenna
1645;Moonberry Juice;1000;2000;0;0;Fyrenna
1708;Sweet Nectar;225;1000;0;0;Fyrenna
8766;Morning Glory Dew;None;4000;0;0;Fyrenna
16166;Bean Soup;None;25;0;0;Fyrenna
16167;Versicolor Treat;None;125;0;0;Fyrenna
16168;Heaven Peach;None;2000;0;0;Fyrenna
16169;Wild Ricecake;None;1000;0;0;Fyrenna
16170;Steamed Mandu;None;500;0;0;Fyrenna
21030;Darnassus Kimchi Pie;None;2000;0;0;Fyrenna
21031;Cabbage Kimchi;None;4000;0;0;Fyrenna
21033;Radish Kimchi;None;4000;0;0;Fyrenna
159;Refreshing Spring Water;50;25;0;0;Dalmond
1179;Ice Cold Milk;None;125;0;0;Dalmond
2512;Rough Arrow;None;10;0;0;Dalmond
2515;Sharp Arrow;None;50;0;0;Dalmond
2516;Light Shot;None;10;0;0;Dalmond
2519;Heavy Shot;None;50;0;0;Dalmond
4470;Simple Wood;99;38;0;0;Dalmond
4471;Flint and Tinder;None;135;0;0;Dalmond
4496;Small Brown Pouch;272;500;0;0;Dalmond
4498;Brown Leather Satchel;1500;2500;0;0;Dalmond
5042;Red Ribboned Wrapping Paper;None;50;0;0;Dalmond
851;Cutlass;None;2023;0;0;Naram Longclaw
852;Mace;None;1739;0;0;Naram Longclaw
853;Hatchet;None;2409;0;0;Naram Longclaw
854;Quarter Staff;None;3022;0;0;Naram Longclaw
1196;Tabar;None;2214;0;0;Naram Longclaw
1197;Giant Mace;None;2666;0;0;Naram Longclaw
1198;Claymore;None;2676;0;0;Naram Longclaw
2207;Jambiya;150000;2390;0;0;Naram Longclaw
13896;Dark Green Wedding Hanbok;None;55103;0;0;Geenia Sunshadow
13897;White Traditional Hanbok;None;2976;0;0;Geenia Sunshadow
13898;Royal Dangui;None;288699;0;0;Geenia Sunshadow
837;Heavy Weave Armor;None;1124;0;0;Shaldyn
838;Heavy Weave Pants;None;1128;0;0;Shaldyn
839;Heavy Weave Gloves;None;566;0;0;Shaldyn
840;Heavy Weave Shoes;None;853;0;0;Shaldyn
3428;Common Gray Shirt;None;400;0;0;Shaldyn
3589;Heavy Weave Belt;None;576;0;0;Shaldyn
3590;Heavy Weave Bracers;None;578;0;0;Shaldyn
16059;Common Brown Shirt;None;400;0;0;Shaldyn
16060;Common White Shirt;None;400;0;0;Shaldyn
843;Tanned Leather Boots;None;1077;0;0;Mavralyn
844;Tanned Leather Gloves;None;720;0;0;Mavralyn
845;Tanned Leather Pants;None;1447;0;0;Mavralyn
846;Tanned Leather Jerkin;None;1452;0;0;Mavralyn
1843;Tanned Leather Belt;None;725;0;0;Mavralyn
1844;Tanned Leather Bracers;None;728;0;0;Mavralyn
847;Chainmail Armor;None;1749;0;0;Harlon Thornguard
848;Chainmail Pants;None;1755;0;0;Harlon Thornguard
849;Chainmail Boots;None;1326;0;0;Harlon Thornguard
850;Chainmail Gloves;None;883;0;0;Harlon Thornguard
1202;Wall Shield;None;1839;0;0;Harlon Thornguard
1845;Chainmail Belt;None;877;0;0;Harlon Thornguard
1846;Chainmail Bracers;None;880;0;0;Harlon Thornguard
17187;Banded Buckler;None;1078;0;0;Harlon Thornguard
200;Thick Cloth Vest;None;2270;0;0;Illyanie
201;Thick Cloth Pants;None;2278;0;0;Illyanie
202;Thick Cloth Shoes;None;1714;0;0;Illyanie
203;Thick Cloth Gloves;None;1147;0;0;Illyanie
2156;Padded Boots;None;3077;0;0;Illyanie
2158;Padded Gloves;None;2066;0;0;Illyanie
2159;Padded Pants;None;4148;0;0;Illyanie
2160;Padded Armor;None;4163;0;0;Illyanie
3591;Padded Belt;None;2097;0;0;Illyanie
3592;Padded Bracers;None;2104;0;0;Illyanie
3597;Thick Cloth Belt;None;1081;0;0;Illyanie
3598;Thick Cloth Bracers;None;1085;0;0;Illyanie
2320;Coarse Thread;20;10;0;0;Valdaron
2321;Fine Thread;None;100;0;0;Valdaron
2324;Bleach;50;25;0;0;Valdaron
2325;Black Dye;4500;1000;0;0;Valdaron
2604;Red Dye;100;50;0;0;Valdaron
2605;Green Dye;1707;100;0;0;Valdaron
4291;Silken Thread;None;500;0;0;Valdaron
4340;Gray Dye;1800;350;0;0;Valdaron
4341;Yellow Dye;None;500;0;0;Valdaron
4342;Purple Dye;None;2500;0;0;Valdaron
6260;Blue Dye;100;50;0;0;Valdaron
6261;Orange Dye;None;1000;0;0;Valdaron
8343;Heavy Silken Thread;None;2000;0;0;Valdaron
10290;Pink Dye;None;2500;0;0;Valdaron
14341;Rune Thread;800997;5000;0;0;Valdaron
159;Refreshing Spring Water;50;25;0;0;Kyndri
1179;Ice Cold Milk;None;125;0;0;Kyndri
1205;Melon Juice;None;500;0;0;Kyndri
1645;Moonberry Juice;1000;2000;0;0;Kyndri
1708;Sweet Nectar;225;1000;0;0;Kyndri
4540;Tough Hunk of Bread;8;25;0;0;Kyndri
4541;Freshly Baked Bread;None;125;0;0;Kyndri
4542;Moist Cornbread;133;500;0;0;Kyndri
4544;Mulgore Spice Bread;None;1000;0;0;Kyndri
4601;Soft Banana Bread;None;2000;0;0;Kyndri
8766;Morning Glory Dew;None;4000;0;0;Kyndri
8950;Homemade Cherry Pie;None;4000;0;0;Kyndri
159;Refreshing Spring Water;50;25;0;0;Allyndia
1179;Ice Cold Milk;None;125;0;0;Allyndia
1205;Melon Juice;None;500;0;0;Allyndia
1645;Moonberry Juice;1000;2000;0;0;Allyndia
1708;Sweet Nectar;225;1000;0;0;Allyndia
4536;Shiny Red Apple;None;25;0;0;Allyndia
4537;Tel'Abim Banana;None;125;0;0;Allyndia
4538;Snapvine Watermelon;None;500;0;0;Allyndia
4539;Goldenbark Apple;None;1000;0;0;Allyndia
4602;Moon Harvest Pumpkin;None;2000;0;0;Allyndia
8766;Morning Glory Dew;None;4000;0;0;Allyndia
8953;Deep Fried Plantains;None;4000;0;0;Allyndia
16166;Bean Soup;None;25;0;0;Allyndia
16167;Versicolor Treat;None;125;0;0;Allyndia
16168;Heaven Peach;None;2000;0;0;Allyndia
16169;Wild Ricecake;None;1000;0;0;Allyndia
16170;Steamed Mandu;None;500;0;0;Allyndia
16171;Shinsollo;None;4000;0;0;Allyndia
159;Refreshing Spring Water;50;25;0;0;Taldan
1179;Ice Cold Milk;None;125;0;0;Taldan
1205;Melon Juice;None;500;0;0;Taldan
1645;Moonberry Juice;1000;2000;0;0;Taldan
1708;Sweet Nectar;225;1000;0;0;Taldan
8766;Morning Glory Dew;None;4000;0;0;Taldan
2320;Coarse Thread;20;10;0;0;Ullanna
2321;Fine Thread;None;100;0;0;Ullanna
2324;Bleach;50;25;0;0;Ullanna
2604;Red Dye;100;50;0;0;Ullanna
2605;Green Dye;1707;100;0;0;Ullanna
2678;Mild Spices;None;10;0;0;Ullanna
2692;Hot Spices;None;40;0;0;Ullanna
2880;Weak Flux;None;100;0;0;Ullanna
2901;Mining Pick;None;81;0;0;Ullanna
3371;Empty Vial;8;20;0;0;Ullanna
4289;Salt;100;50;0;0;Ullanna
5956;Blacksmith Hammer;None;18;0;0;Ullanna
6217;Copper Rod;1000;124;0;0;Ullanna
6256;Fishing Pole;None;23;0;0;Ullanna
6260;Blue Dye;100;50;0;0;Ullanna
6529;Shiny Bauble;48;50;0;0;Ullanna
6530;Nightcrawlers;489;100;0;0;Ullanna
7005;Skinning Knife;10000;82;0;0;Ullanna
159;Refreshing Spring Water;50;25;0;0;Tiyani
1179;Ice Cold Milk;None;125;0;0;Tiyani
1205;Melon Juice;None;500;0;0;Tiyani
1645;Moonberry Juice;1000;2000;0;0;Tiyani
1708;Sweet Nectar;225;1000;0;0;Tiyani
4536;Shiny Red Apple;None;25;0;0;Tiyani
4537;Tel'Abim Banana;None;125;0;0;Tiyani
4538;Snapvine Watermelon;None;500;0;0;Tiyani
4539;Goldenbark Apple;None;1000;0;0;Tiyani
4602;Moon Harvest Pumpkin;None;2000;0;0;Tiyani
8766;Morning Glory Dew;None;4000;0;0;Tiyani
8953;Deep Fried Plantains;None;4000;0;0;Tiyani
16166;Bean Soup;None;25;0;0;Tiyani
16167;Versicolor Treat;None;125;0;0;Tiyani
16168;Heaven Peach;None;2000;0;0;Tiyani
16169;Wild Ricecake;None;1000;0;0;Tiyani
16170;Steamed Mandu;None;500;0;0;Tiyani
16171;Shinsollo;None;4000;0;0;Tiyani
787;Slitherskin Mackerel;None;25;0;0;Laird
4592;Longjaw Mud Snapper;55;20;0;0;Laird
4593;Bristle Whisker Catfish;50;500;0;0;Laird
4594;Rockscale Cod;147;1000;0;0;Laird
5485;Recipe: Fillet of Frenzy;None;400;0;0;Laird
6887;Spotted Yellowtail;None;2000;0;0;Laird
8957;Spinefin Halibut;None;4000;0;0;Laird
21552;Striped Yellowtail;None;2000;0;0;Laird
851;Cutlass;None;2023;0;0;Ariyell Skyshadow
852;Mace;None;1739;0;0;Ariyell Skyshadow
853;Hatchet;None;2409;0;0;Ariyell Skyshadow
854;Quarter Staff;None;3022;0;0;Ariyell Skyshadow
922;Dacian Falx;None;12038;0;0;Ariyell Skyshadow
923;Longsword;None;8743;0;0;Ariyell Skyshadow
924;Maul;None;10972;0;0;Ariyell Skyshadow
925;Flail;None;7797;0;0;Ariyell Skyshadow
926;Battle Axe;None;9784;0;0;Ariyell Skyshadow
927;Double Axe;None;6953;0;0;Ariyell Skyshadow
928;Long Staff;None;9860;0;0;Ariyell Skyshadow
1196;Tabar;None;2214;0;0;Ariyell Skyshadow
1197;Giant Mace;None;2666;0;0;Ariyell Skyshadow
1198;Claymore;None;2676;0;0;Ariyell Skyshadow
2024;Espadon;None;6078;0;0;Ariyell Skyshadow
2025;Bearded Axe;None;5304;0;0;Ariyell Skyshadow
2026;Rock Hammer;None;6286;0;0;Ariyell Skyshadow
2027;Scimitar;None;3815;0;0;Ariyell Skyshadow
2028;Hammer;None;5065;0;0;Ariyell Skyshadow
2029;Cleaver;None;4419;0;0;Ariyell Skyshadow
2030;Gnarled Staff;None;5544;0;0;Ariyell Skyshadow
2207;Jambiya;150000;2390;0;0;Ariyell Skyshadow
2208;Poniard;None;3650;0;0;Ariyell Skyshadow
2209;Kris;None;7115;0;0;Ariyell Skyshadow
2507;Laminated Recurve Bow;None;1752;0;0;Ariyell Skyshadow
2512;Rough Arrow;None;10;0;0;Ariyell Skyshadow
2515;Sharp Arrow;None;50;0;0;Ariyell Skyshadow
3026;Reinforced Bow;None;3812;0;0;Ariyell Skyshadow
5439;Small Quiver;None;100;0;0;Ariyell Skyshadow
11362;Medium Quiver;3000;1000;0;0;Ariyell Skyshadow
15903;Right-Handed Claw;None;8117;0;0;Ariyell Skyshadow
15904;Right-Handed Blades;None;21708;0;0;Ariyell Skyshadow
15905;Right-Handed Brass Knuckles;None;2130;0;0;Ariyell Skyshadow
15906;Left-Handed Brass Knuckles;None;2138;0;0;Ariyell Skyshadow
15907;Left-Handed Claw;None;8237;0;0;Ariyell Skyshadow
15909;Left-Handed Blades;None;22107;0;0;Ariyell Skyshadow
3371;Empty Vial;8;20;0;0;Chardryn
3372;Leaded Vial;None;200;0;0;Chardryn
6217;Copper Rod;1000;124;0;0;Chardryn
8925;Crystal Vial;None;2500;0;0;Chardryn
22250;Herb Pouch;2798;1000;0;0;Chardryn
11020;Evergreen Pouch;None;10000;0;0;Mathrengyl Bearwalker
11022;Packet of Tharlendris Seeds;1500;1000;0;0;Mathrengyl Bearwalker
5565;Infernal Stone;None;5000;0;0;Cyroen
16583;Demonic Figurine;None;10000;0;0;Cyroen
17020;Arcane Powder;None;1000;0;0;Cyroen
17021;Wild Berries;None;700;0;0;Cyroen
17026;Wild Thornroot;None;1000;0;0;Cyroen
17028;Holy Candle;None;700;0;0;Cyroen
17029;Sacred Candle;None;1000;0;0;Cyroen
17030;Ankh;None;2000;0;0;Cyroen
17031;Rune of Teleportation;None;1000;0;0;Cyroen
17032;Rune of Portals;None;2000;0;0;Cyroen
17033;Symbol of Divinity;None;2000;0;0;Cyroen
17034;Maple Seed;None;200;0;0;Cyroen
17035;Stranglethorn Seed;None;400;0;0;Cyroen
17036;Ashwood Seed;None;800;0;0;Cyroen
17037;Hornbeam Seed;None;1400;0;0;Cyroen
17038;Ironwood Seed;None;2000;0;0;Cyroen
21177;Symbol of Kings;None;3000;0;0;Cyroen
787;Slitherskin Mackerel;None;25;0;0;Talaelar
4592;Longjaw Mud Snapper;55;20;0;0;Talaelar
4593;Bristle Whisker Catfish;50;500;0;0;Talaelar
4594;Rockscale Cod;147;1000;0;0;Talaelar
6887;Spotted Yellowtail;None;2000;0;0;Talaelar
8957;Spinefin Halibut;None;4000;0;0;Talaelar
21552;Striped Yellowtail;None;2000;0;0;Talaelar
6256;Fishing Pole;None;23;0;0;Voloren
6529;Shiny Bauble;48;50;0;0;Voloren
6530;Nightcrawlers;489;100;0;0;Voloren
6532;Bright Baubles;None;250;0;0;Voloren
159;Refreshing Spring Water;50;25;0;0;Fyldan
2678;Mild Spices;None;10;0;0;Fyldan
2692;Hot Spices;None;40;0;0;Fyldan
3713;Soothing Spices;1536;160;0;0;Fyldan
21099;Recipe: Smoked Sagefish;None;500;0;0;Fyldan
21219;Recipe: Sagefish Delight;None;5000;0;0;Fyldan
2320;Coarse Thread;20;10;0;0;Saenorion
2321;Fine Thread;None;100;0;0;Saenorion
2325;Black Dye;4500;1000;0;0;Saenorion
2604;Red Dye;100;50;0;0;Saenorion
2605;Green Dye;1707;100;0;0;Saenorion
4289;Salt;100;50;0;0;Saenorion
4291;Silken Thread;None;500;0;0;Saenorion
4340;Gray Dye;1800;350;0;0;Saenorion
4341;Yellow Dye;None;500;0;0;Saenorion
4342;Purple Dye;None;2500;0;0;Saenorion
6260;Blue Dye;100;50;0;0;Saenorion
6261;Orange Dye;None;1000;0;0;Saenorion
7005;Skinning Knife;10000;82;0;0;Saenorion
8343;Heavy Silken Thread;None;2000;0;0;Saenorion
10290;Pink Dye;None;2500;0;0;Saenorion
14341;Rune Thread;800997;5000;0;0;Saenorion
858;Lesser Healing Potion;180;100;0;0;Ulthir
3371;Empty Vial;8;20;0;0;Ulthir
3372;Leaded Vial;None;200;0;0;Ulthir
3385;Lesser Mana Potion;49;120;0;0;Ulthir
8925;Crystal Vial;None;2500;0;0;Ulthir
18256;Imbued Vial;None;30000;0;0;Ulthir
4470;Simple Wood;99;38;0;0;Vaean
6217;Copper Rod;1000;124;0;0;Vaean
11291;Star Wood;None;4500;0;0;Vaean
20752;Formula: Minor Mana Oil;None;3000;0;0;Vaean
20753;Formula: Lesser Wizard Oil;None;4000;0;0;Vaean
20758;Formula: Minor Wizard Oil;None;500;0;0;Vaean
22307;Pattern: Enchanted Mageweave Pouch;17400;6000;0;0;Vaean
2320;Coarse Thread;20;10;0;0;Mythrin'dir
2321;Fine Thread;None;100;0;0;Mythrin'dir
2325;Black Dye;4500;1000;0;0;Mythrin'dir
2604;Red Dye;100;50;0;0;Mythrin'dir
2678;Mild Spices;None;10;0;0;Mythrin'dir
2692;Hot Spices;None;40;0;0;Mythrin'dir
2880;Weak Flux;None;100;0;0;Mythrin'dir
2901;Mining Pick;None;81;0;0;Mythrin'dir
2928;Dust of Decay;10200;20;0;0;Mythrin'dir
3371;Empty Vial;8;20;0;0;Mythrin'dir
3372;Leaded Vial;None;200;0;0;Mythrin'dir
3466;Strong Flux;None;2000;0;0;Mythrin'dir
3713;Soothing Spices;1536;160;0;0;Mythrin'dir
3857;Coal;131;500;0;0;Mythrin'dir
4289;Salt;100;50;0;0;Mythrin'dir
4291;Silken Thread;None;500;0;0;Mythrin'dir
4340;Gray Dye;1800;350;0;0;Mythrin'dir
4341;Yellow Dye;None;500;0;0;Mythrin'dir
4342;Purple Dye;None;2500;0;0;Mythrin'dir
4399;Wooden Stock;1959;200;0;0;Mythrin'dir
4400;Heavy Stock;3000;2000;0;0;Mythrin'dir
5956;Blacksmith Hammer;None;18;0;0;Mythrin'dir
6217;Copper Rod;1000;124;0;0;Mythrin'dir
6256;Fishing Pole;None;23;0;0;Mythrin'dir
6530;Nightcrawlers;489;100;0;0;Mythrin'dir
6532;Bright Baubles;None;250;0;0;Mythrin'dir
7005;Skinning Knife;10000;82;0;0;Mythrin'dir
8343;Heavy Silken Thread;None;2000;0;0;Mythrin'dir
8925;Crystal Vial;None;2500;0;0;Mythrin'dir
14341;Rune Thread;800997;5000;0;0;Mythrin'dir
18256;Imbued Vial;None;30000;0;0;Mythrin'dir
4496;Small Brown Pouch;272;500;0;0;Yldan
4497;Heavy Brown Bag;None;20000;0;0;Yldan
4498;Brown Leather Satchel;1500;2500;0;0;Yldan
4499;Huge Brown Sack;None;100000;0;0;Yldan
851;Cutlass;None;2023;0;0;Kieran
852;Mace;None;1739;0;0;Kieran
853;Hatchet;None;2409;0;0;Kieran
854;Quarter Staff;None;3022;0;0;Kieran
1194;Bastard Sword;None;104;0;0;Kieran
1196;Tabar;None;2214;0;0;Kieran
1197;Giant Mace;None;2666;0;0;Kieran
1198;Claymore;None;2676;0;0;Kieran
2024;Espadon;None;6078;0;0;Kieran
2025;Bearded Axe;None;5304;0;0;Kieran
2026;Rock Hammer;None;6286;0;0;Kieran
2027;Scimitar;None;3815;0;0;Kieran
2028;Hammer;None;5065;0;0;Kieran
2029;Cleaver;None;4419;0;0;Kieran
2030;Gnarled Staff;None;5544;0;0;Kieran
2130;Club;None;54;0;0;Kieran
2131;Shortsword;None;54;0;0;Kieran
2132;Short Staff;None;102;0;0;Kieran
2134;Hand Axe;None;82;0;0;Kieran
2139;Dirk;None;57;0;0;Kieran
2207;Jambiya;150000;2390;0;0;Kieran
2208;Poniard;None;3650;0;0;Kieran
2479;Broad Axe;None;108;0;0;Kieran
2480;Large Club;None;72;0;0;Kieran
2488;Gladius;None;536;0;0;Kieran
2489;Two-handed Sword;None;342;0;0;Kieran
2490;Tomahawk;None;540;0;0;Kieran
2491;Large Axe;None;484;0;0;Kieran
2492;Cudgel;None;284;0;0;Kieran
2493;Wooden Mallet;None;701;0;0;Kieran
2494;Stiletto;None;401;0;0;Kieran
2495;Walking Stick;None;504;0;0;Kieran
853;Hatchet;None;2409;0;0;Glorandiir
926;Battle Axe;None;9784;0;0;Glorandiir
927;Double Axe;None;6953;0;0;Glorandiir
1196;Tabar;None;2214;0;0;Glorandiir
2025;Bearded Axe;None;5304;0;0;Glorandiir
2029;Cleaver;None;4419;0;0;Glorandiir
2522;Crescent Axe;None;22548;0;0;Glorandiir
2523;Bullova;None;28285;0;0;Glorandiir
2530;Francisca;None;52219;0;0;Glorandiir
2531;Great Axe;None;56169;0;0;Glorandiir
852;Mace;None;1739;0;0;Mythidan
854;Quarter Staff;None;3022;0;0;Mythidan
924;Maul;None;10972;0;0;Mythidan
925;Flail;None;7797;0;0;Mythidan
928;Long Staff;None;9860;0;0;Mythidan
1197;Giant Mace;None;2666;0;0;Mythidan
2026;Rock Hammer;None;6286;0;0;Mythidan
2028;Hammer;None;5065;0;0;Mythidan
2030;Gnarled Staff;None;5544;0;0;Mythidan
2527;Battle Staff;None;29356;0;0;Andrus
2535;War Staff;None;61556;0;0;Andrus
236;Cured Leather Armor;None;2795;0;0;Cyridan
237;Cured Leather Pants;None;2805;0;0;Cyridan
238;Cured Leather Boots;None;2112;0;0;Cyridan
239;Cured Leather Gloves;None;1413;0;0;Cyridan
796;Rough Leather Boots;None;264;0;0;Cyridan
797;Rough Leather Gloves;None;176;0;0;Cyridan
798;Rough Leather Pants;None;354;0;0;Cyridan
799;Rough Leather Vest;None;355;0;0;Cyridan
843;Tanned Leather Boots;None;1077;0;0;Cyridan
844;Tanned Leather Gloves;None;720;0;0;Cyridan
845;Tanned Leather Pants;None;1447;0;0;Cyridan
846;Tanned Leather Jerkin;None;1452;0;0;Cyridan
1839;Rough Leather Belt;None;184;0;0;Cyridan
1840;Rough Leather Bracers;None;185;0;0;Cyridan
1843;Tanned Leather Belt;None;725;0;0;Cyridan
1844;Tanned Leather Bracers;None;728;0;0;Cyridan
1849;Cured Leather Belt;None;1388;0;0;Cyridan
1850;Cured Leather Bracers;None;1393;0;0;Cyridan
2122;Cracked Leather Belt;None;32;0;0;Cyridan
2123;Cracked Leather Boots;None;49;0;0;Cyridan
2124;Cracked Leather Bracers;None;33;0;0;Cyridan
2125;Cracked Leather Gloves;None;33;0;0;Cyridan
2126;Cracked Leather Pants;None;60;0;0;Cyridan
2127;Cracked Leather Vest;None;60;0;0;Cyridan
2141;Cuirboulli Vest;None;5223;0;0;Cyridan
2142;Cuirboulli Belt;None;2620;0;0;Cyridan
2143;Cuirboulli Boots;None;3944;0;0;Cyridan
2144;Cuirboulli Bracers;None;2639;0;0;Cyridan
2145;Cuirboulli Gloves;None;2648;0;0;Cyridan
2146;Cuirboulli Pants;None;4809;0;0;Cyridan
2463;Studded Doublet;None;13695;0;0;Cyridan
2464;Studded Belt;None;6871;0;0;Cyridan
2465;Studded Pants;None;12477;0;0;Cyridan
2467;Studded Boots;None;9430;0;0;Cyridan
2468;Studded Bracers;None;6310;0;0;Cyridan
2469;Studded Gloves;None;6334;0;0;Cyridan
2470;Reinforced Leather Vest;None;33952;0;0;Cyridan
2471;Reinforced Leather Belt;None;17040;0;0;Cyridan
2472;Reinforced Leather Pants;None;34211;0;0;Cyridan
2473;Reinforced Leather Boots;None;25753;0;0;Cyridan
2474;Reinforced Leather Bracers;None;17233;0;0;Cyridan
2475;Reinforced Leather Gloves;None;17298;0;0;Cyridan
3890;Studded Hat;None;10201;0;0;Cyridan
3893;Reinforced Leather Cap;None;27523;0;0;Cyridan
1201;Dull Heater Shield;None;473;0;0;Caynrus
2129;Large Round Shield;None;77;0;0;Caynrus
2445;Large Metal Shield;None;3433;0;0;Caynrus
2446;Kite Shield;None;6182;0;0;Caynrus
2448;Heavy Pavise;None;16158;0;0;Caynrus
2451;Crested Heater Shield;None;43629;0;0;Caynrus
17184;Small Shield;None;36;0;0;Caynrus
17186;Small Targe;None;243;0;0;Caynrus
17188;Ringed Buckler;None;2265;0;0;Caynrus
17189;Metal Buckler;None;12043;0;0;Caynrus
17190;Ornate Buckler;None;34609;0;0;Caynrus
17192;Reinforced Targe;None;4399;0;0;Caynrus
159;Refreshing Spring Water;50;25;0;0;Mydrannul
1205;Melon Juice;None;500;0;0;Mydrannul
1645;Moonberry Juice;1000;2000;0;0;Mydrannul
1708;Sweet Nectar;225;1000;0;0;Mydrannul
2512;Rough Arrow;None;10;0;0;Mydrannul
2515;Sharp Arrow;None;50;0;0;Mydrannul
2516;Light Shot;None;10;0;0;Mydrannul
2519;Heavy Shot;None;50;0;0;Mydrannul
3030;Razor Arrow;None;300;0;0;Mydrannul
3033;Solid Shot;None;300;0;0;Mydrannul
4470;Simple Wood;99;38;0;0;Mydrannul
4471;Flint and Tinder;None;135;0;0;Mydrannul
4496;Small Brown Pouch;272;500;0;0;Mydrannul
4497;Heavy Brown Bag;None;20000;0;0;Mydrannul
4498;Brown Leather Satchel;1500;2500;0;0;Mydrannul
5042;Red Ribboned Wrapping Paper;None;50;0;0;Mydrannul
11284;Accurate Slugs;None;1000;0;0;Mydrannul
11285;Jagged Arrow;None;1000;0;0;Mydrannul
117;Tough Jerky;100000;25;0;0;Brogus Thunderbrew
159;Refreshing Spring Water;50;25;0;0;Brogus Thunderbrew
414;Dalaran Sharp;50;125;0;0;Brogus Thunderbrew
422;Dwarven Mild;None;500;0;0;Brogus Thunderbrew
787;Slitherskin Mackerel;None;25;0;0;Brogus Thunderbrew
1179;Ice Cold Milk;None;125;0;0;Brogus Thunderbrew
1205;Melon Juice;None;500;0;0;Brogus Thunderbrew
1645;Moonberry Juice;1000;2000;0;0;Brogus Thunderbrew
1707;Stormwind Brie;100;1000;0;0;Brogus Thunderbrew
1708;Sweet Nectar;225;1000;0;0;Brogus Thunderbrew
2070;Darnassian Bleu;None;25;0;0;Brogus Thunderbrew
2287;Haunch of Meat;34;125;0;0;Brogus Thunderbrew
3770;Mutton Chop;65;500;0;0;Brogus Thunderbrew
3771;Wild Hog Shank;604;1000;0;0;Brogus Thunderbrew
3927;Fine Aged Cheddar;None;2000;0;0;Brogus Thunderbrew
4536;Shiny Red Apple;None;25;0;0;Brogus Thunderbrew
4537;Tel'Abim Banana;None;125;0;0;Brogus Thunderbrew
4538;Snapvine Watermelon;None;500;0;0;Brogus Thunderbrew
4539;Goldenbark Apple;None;1000;0;0;Brogus Thunderbrew
4540;Tough Hunk of Bread;8;25;0;0;Brogus Thunderbrew
4541;Freshly Baked Bread;None;125;0;0;Brogus Thunderbrew
4542;Moist Cornbread;133;500;0;0;Brogus Thunderbrew
4544;Mulgore Spice Bread;None;1000;0;0;Brogus Thunderbrew
4592;Longjaw Mud Snapper;55;20;0;0;Brogus Thunderbrew
4593;Bristle Whisker Catfish;50;500;0;0;Brogus Thunderbrew
4594;Rockscale Cod;147;1000;0;0;Brogus Thunderbrew
4599;Cured Ham Steak;400;2000;0;0;Brogus Thunderbrew
4601;Soft Banana Bread;None;2000;0;0;Brogus Thunderbrew
4602;Moon Harvest Pumpkin;None;2000;0;0;Brogus Thunderbrew
8766;Morning Glory Dew;None;4000;0;0;Brogus Thunderbrew
8932;Alterac Swiss;1450;4000;0;0;Brogus Thunderbrew
8950;Homemade Cherry Pie;None;4000;0;0;Brogus Thunderbrew
8952;Roasted Quail;None;4000;0;0;Brogus Thunderbrew
8953;Deep Fried Plantains;None;4000;0;0;Brogus Thunderbrew
8957;Spinefin Halibut;None;4000;0;0;Brogus Thunderbrew
21552;Striped Yellowtail;None;2000;0;0;Brogus Thunderbrew
2880;Weak Flux;None;100;0;0;Golnir Bouldertoe
2901;Mining Pick;None;81;0;0;Golnir Bouldertoe
3466;Strong Flux;None;2000;0;0;Golnir Bouldertoe
3857;Coal;131;500;0;0;Golnir Bouldertoe
2880;Weak Flux;None;100;0;0;Lana Thunderbrew
2901;Mining Pick;None;81;0;0;Lana Thunderbrew
3466;Strong Flux;None;2000;0;0;Lana Thunderbrew
3857;Coal;131;500;0;0;Lana Thunderbrew
5956;Blacksmith Hammer;None;18;0;0;Lana Thunderbrew
18567;Elemental Flux;None;150000;0;0;Lana Thunderbrew
2880;Weak Flux;None;100;0;0;Thurgrum Deepforge
2901;Mining Pick;None;81;0;0;Thurgrum Deepforge
3466;Strong Flux;None;2000;0;0;Thurgrum Deepforge
3857;Coal;131;500;0;0;Thurgrum Deepforge
5956;Blacksmith Hammer;None;18;0;0;Thurgrum Deepforge
18567;Elemental Flux;None;150000;0;0;Thurgrum Deepforge
159;Refreshing Spring Water;50;25;0;0;Nyoma
2678;Mild Spices;None;10;0;0;Nyoma
2692;Hot Spices;None;40;0;0;Nyoma
3713;Soothing Spices;1536;160;0;0;Nyoma
6325;Recipe: Brilliant Smallfish;4497;40;0;0;Nyoma
6328;Recipe: Longjaw Mud Snapper;4799;400;0;0;Nyoma
21099;Recipe: Smoked Sagefish;None;500;0;0;Nyoma
21219;Recipe: Sagefish Delight;None;5000;0;0;Nyoma
159;Refreshing Spring Water;50;25;0;0;Danlyia
1179;Ice Cold Milk;None;125;0;0;Danlyia
1205;Melon Juice;None;500;0;0;Danlyia
1645;Moonberry Juice;1000;2000;0;0;Danlyia
1708;Sweet Nectar;225;1000;0;0;Danlyia
4540;Tough Hunk of Bread;8;25;0;0;Danlyia
4541;Freshly Baked Bread;None;125;0;0;Danlyia
4542;Moist Cornbread;133;500;0;0;Danlyia
4544;Mulgore Spice Bread;None;1000;0;0;Danlyia
